ClassID	ClassName	Emitter1	Emitter10	Emitter11	Emitter12	Emitter13	Emitter14	Emitter15	Emitter16	Emitter17	Emitter18	Emitter19	Emitter2	Emitter20	Emitter21	Emitter22	Emitter23	Emitter24	Emitter25	Emitter26	Emitter27	Emitter28	Emitter29	Emitter3	Emitter30	Emitter31	Emitter32	Emitter33	Emitter34	Emitter35	Emitter36	Emitter37	Emitter38	Emitter39	Emitter4	Emitter40	Emitter41	Emitter42	Emitter5	Emitter6	Emitter7	Emitter8	Emitter9	Node1	Node10	Node11	Node12	Node13	Node14	Node15	Node16	Node17	Node18	Node19	Node2	Node20	Node21	Node22	Node23	Node24	Node25	Node26	Node27	Node28	Node29	Node3	Node30	Node31	Node32	Node33	Node34	Node35	Node36	Node37	Node38	Node39	Node4	Node40	Node41	Node42	Node5	Node6	Node7	Node8	Node9	Particle1	Particle10	Particle11	Particle12	Particle13	Particle14	Particle15	Particle16	Particle17	Particle18	Particle19	Particle2	Particle20	Particle21	Particle22	Particle23	Particle24	Particle25	Particle26	Particle27	Particle28	Particle29	Particle3	Particle30	Particle31	Particle32	Particle33	Particle34	Particle35	Particle36	Particle37	Particle38	Particle39	Particle4	Particle40	Particle41	Particle42	Particle5	Particle6	Particle7	Particle8	Particle9
117	Monster_CelegrimwormGate	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_effect	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Monstet_franmothein	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
118	Monster_muertos_Chieftain	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_effect01	None	None	None	None	None	None	None	None	None	None	Dummy_effect02	None	None	None	None	None	None	None	None	None	None	Dummy_L_FOREARM01	None	None	None	None	None	None	None	None	None	None	Dummy_SwordGloss_02	None	None	None	None	None	None	None	None	mon_fireeyes_Red	None	None	None	None	None	None	None	None	None	None	mon_fireeyes_Red	None	None	None	None	None	None	None	None	None	None	mon_icesheild	None	None	None	None	None	None	None	None	None	None	mon_firesword	None	None	None	None	None	None	None	None
119	monster_SpiritOfancientfighter	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_fireup03	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
120	monster_SpiritOfancientfighter2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_fireup03	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
121	Monster_GrimRipperBlack_Leader	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_effect01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	monster_ripper	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
122	Monster_Tcapyleader_Leader	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01 Head	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Buff_Poison	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
123	Monster_Escudofrapper_Leader	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_effect01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Mon_organ	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
124	Quest_Cerbera	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	test_Dummy01	None	None	None	None	None	None	None	None	None	None	test_Dummy03	None	None	None	None	None	None	None	None	None	None	test_Dummy13	None	None	None	None	None	None	None	None	None	None	test_Dummy05	None	None	None	test_Dummy19	test_Dummy07	test_Dummy22	test_Dummy14	None	mon_test_2	None	None	None	None	None	None	None	None	None	None	mon_test	None	None	None	None	None	None	None	None	None	None	mon_test	None	None	None	None	None	None	None	None	None	None	mon_test_1	None	None	None	mon_test_1	mon_test_1	mon_test_1	mon_test_1	None
125	Quest_Vladimir_raid	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bone04	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_firearea03	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
126	Quest_FranMothtein_raid	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01 Spine2	None	None	None	None	None	None	None	None	None	None	Bip01 L Clavicle	None	None	None	None	None	None	None	None	None	None	Bip01 R Clavicle	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Monstet_franmothein	None	None	None	None	None	None	None	None	None	None	Monstet_franmothein	None	None	None	None	None	None	None	None	None	None	Monstet_franmothein	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
127	Quest_HollowFootmancap	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_effect01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_fireup04	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
128	Quest_DreamBladeantelopes	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01 R Finger0	None	None	None	None	None	None	None	None	None	None	Bip01 L Finger0	None	None	None	None	None	None	None	None	None	None	Bip01 L Foot	None	None	None	None	None	None	None	None	None	None	Bip01 R Foot	None	None	None	Dummy_effect01	Dummy_effect02	Dummy_effect	None	None	BGE_fireup04	None	None	None	None	None	None	None	None	None	None	BGE_fireup04	None	None	None	None	None	None	None	None	None	None	BGE_fireup04	None	None	None	None	None	None	None	None	None	None	BGE_fireup04	None	None	None	mon_diloslatemn_eye	mon_diloslatemn_eye	mon_horse_breath	None	None
129	Monster_DilosLatemn	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_lamp	None	None	None	None	None	None	None	None	None	None	Dummy_eye_l	None	None	None	None	None	None	None	None	None	None	Dummy_eye_r	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_lamp	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_eye	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_eye	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
130	Monster_DilosLatemn2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_lamp	None	None	None	None	None	None	None	None	None	None	Dummy_eye_l	None	None	None	None	None	None	None	None	None	None	Dummy_eye_r	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_lamp	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_eye	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_eye	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
131	Monster_SFDilosLatemn2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_lamp	None	None	None	None	None	None	None	None	None	None	Dummy_eye_l	None	None	None	None	None	None	None	None	None	None	Dummy_eye_r	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_lamp	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_eye	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_eye	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
132	Monster_Demoniac_DilosLatemn	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_lamp	None	None	None	None	None	None	None	None	None	None	Dummy_eye_l	None	None	None	None	None	None	None	None	None	None	Dummy_eye_r	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_lamp	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_eye	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_eye	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
133	Monster_DilosLatemnfake	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_lamp	None	None	None	None	None	None	None	None	None	None	Dummy_eye_l	None	None	None	None	None	None	None	None	None	None	Dummy_eye_r	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_lamp	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_eye	None	None	None	None	None	None	None	None	None	None	mon_diloslatemn_eye	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
134	Monster_TreasureGolem	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_tg_01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_TreasureGolem_kep_head	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
135	Monster_SFTreasureGolem	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_tg_01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_TreasureGolem_kep_head	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
136	Monster_Demoniac_TreasureGolem	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_tg_01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_TreasureGolem_kep_head	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
137	Monster_Chimera01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_effect01	None	None	None	None	None	None	None	None	None	None	Dummy_effect04	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	mon_chimara01	None	None	None	None	None	None	None	None	None	None	mon_chimara03	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
