AGI	AnimType	AttachEffectIndex	AttachEffectIndexBattle	BodyType	BoneType	BuffMidOffset	BuffTopOffset	CHA	CON	Cache	Category	CharacterBuff	CharacterBuffLv	ClassID	ClassName	ClassType	ClothType	CollectCard	CommPoint	CostumeListFemale	CostumeListMale	Create	CreationCard	DEAD	DEX	DamageOffset	DefaultArmor	DefaultArmorName	DefaultInvenItem	DefaultInvenItemCount	DefaultLWeapon	DefaultRWeapon	DefaultStance	Dummy_N_LH	Dummy_N_RH	EdgeColor	EngName	EqpAchieveSet	EqpArmorSet	EqpArtifactSet	EqpAssistSet	EqpBackSet	EqpBeltSet	EqpBootsSet	EqpBreastSet	EqpCostumeSet	EqpEarSet	EqpFaceSet	EqpGloveSet	EqpHeadSet	EqpNeckSet	EqpRingSet	EqpShoulderSet	EqpWeaponSet	EquipTown	EtcType	EventCard	ExpeditionTag	ExpertStance	Gender	HairType	HeadType	HitDummy	HitOffset	Home	IDL	INT	IconClass	JobDesc	JobSkill	JobSklName	KillVoice	LODDist	Mass	Name	OriginalDEADAni	PICK	PINCH	PoseType	RUN	RootNode	Rotation	RuneWordPercentage	STD	STR	STUN	ScaleF	ScaleM	SelfHitEffect	Size	TopDummy	UniqueHit	Value	VeteranStance	WLK	WeaponScale	WeightRatio	initLv
30	CRUZ	None	None	PC_SET_CRUZ_BODY	PC_SET_CRUZ	137	200	50	70	TRUE	Cityzen	ChaBLK	2	76	Cruz	CRUZ	Normal	29065	0	None	None	Hire	22089	None	30	158	15001	CrecementoLeather	0	0	10000	7201	Bareknuckle,BackGuard,HackandSlash	None	None	FFFFFF00	Cruz	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosHomme	None,Ear	None	None,Glove,LGlove	None,HatCruz	None,Necklace	None,Ring	None,Shoulder	7600,7601,7602	TRUE	None	22558	67,24,11	None	Male	PC_SET_CRUZ_HAIR	PC_SET_CRUZ_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_FGT	60	fighter	<$>87071</>	1020	Sprint2	None	1200	1	<$>4987</>	NO	PC_PICK_WIZ	PC_PINCH_MUS	CRUZ	PC_RUN_CRUZ	Bip01	TRUE	0	PC_STD_CRUZ	80	PC_STUN_MUS	0.95	1.011	HIT_Blood_Human	S	Dummy_State	NO	320	None	PC_WLK_CRUZ	None	1	60
30	ION	None	None	PC_SET_ION_BODY	PC_SET_ION	149	217	70	50	TRUE	Cityzen	ChaMSP	2	77	Ion	ION	Normal	29066	0	None	None	Hire	22090	None	30	174	15004	CrecementoRobe	0	0	10000	7223	PossessionIce	None	None	FFFFFF00	Ion	None,Achieve	None,Robe	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosIon	None,Ear	None	None,Glove	None,HatIon	None,Necklace	None,Ring	None,Shoulder	7700,7701,7702	TRUE	None	22559	29,32,65	None	Male	PC_SET_ION_HAIR	PC_SET_ION_HEAD	Bip01 Spine1	149	GranadoEspada	PC_IDL_WAR	80	warlock	<$>87072</>	20535	Flare	None	1200	1	<$>11231</>	NO	PC_PICK_ION	PC_PINCH_WAR	ION	PC_RUN_ION	Bip01	TRUE	0	PC_STD_ION	50	PC_STUN_WAR	0.95	1.05	HIT_Blood_Human	S	Dummy_State	NO	310	None	PC_WLK_ION	None	1	60
50	VINCENT	None	None	PC_SET_VINCENT_BODY	PC_SET_VINCENT	137	200	40	60	TRUE	Cityzen	ChaDrain	1	78	Vincent	VINCENT	Normal	29067	0	None	None	Hire	22091	None	50	158	15003	CrecementoCoat	0	0	10000	10000	Anathema,PhantomIllusion,FirstAid,Fortitudo,Psychokinesis	None	None	FFFFFF00	Vincent	None,Achieve	None,Coat,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosVincent	None,Ear	None	None,Glove	None,HatVincent	None,Necklace	None,Ring	None,Shoulder	7800,7801,7802,7803	TRUE	None	22560	32,34,56	None	Male	PC_SET_VINCENT_HAIR	PC_SET_VINCENT_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_WAR	70	wizard	<$>47084</>	1041	Frenzy	None	1200	1	<$>11242</>	NO	PC_PICK_VINCENT	PC_PINCH_MUS	VINCENT	PC_RUN_VINCENT	Bip01	TRUE	0	PC_STD_VINCENT	50	PC_STUN_MUS	0.95	1	HIT_Blood_Human	S	Dummy_State	NO	320	Anathema	PC_WLK_VINCENT	None	1	60
40	VEATRICE	None	None	PC_SET_VEATRICE_BODY	PC_SET_VEATRICE	137	200	60	55	TRUE	Cityzen	ChaREle	1	79	Veatrice	VEATRICE	Skirt	29068	0	None	None	Hire	22092	None	50	158	15004	CrecementoRobe	0	0	10000	7224	PossessionLightning	None	None	FFFFFF00	Veatrice	None,Achieve	None,Coat,Robe	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosVeatrice	None,Ear	None	None,Glove	None,HatVeatrice	None,Necklace	None,Ring	None,Shoulder	7900,7901,7902	TRUE	None	22561	66,22,28	None	Female	PC_SET_VEATRICE_HAIR	PC_SET_VEATRICE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_WAR	85	warlock	<$>87073</>	20425	EnchantedArm	None	1200	1	<$>11233</>	NO	PC_PICK_VEATRICE	PC_PINCH_MUS	VEATRICE	PC_RUN_VEATRICE	Bip01	TRUE	0	PC_STD_VEATRICE	40	PC_STUN_MUS	0.95	1.011	HIT_Blood_Human	S	Dummy_State	NO	330	None	PC_WLK_VEATRICE	None	1	60
75	TARGA	None	None	PC_SET_TARGA_BODY	PC_SET_TARGA	137	200	50	65	TRUE	Cityzen	ChaMonDam	1	80	Racel	TARGA	Normal	29069	0	None	None	Hire	22093	None	60	158	15102	ExperimentalLeatherFGT	0	0	10000	125314	Bareknuckle,MiddleGuard,Escrima	None	None	FFCC00FF	Racel	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosRacel	None,Ear	None	None,Glove,LGlove	None,HatRacel	None,Necklace	None,Ring	None,Shoulder	8101,8102,8103,8104,8105	TRUE	None	22579 22113	21,67,50	None	Male	PC_SET_TARGA_HAIR	PC_SET_TARGA_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_WAR	30	fighter	<$>87074</>	1036	SandStorm	None	1200	1	<$>47086</>	NO	PC_PICK_TARGA	PC_PINCH_MUS	TARGA	PC_RUN_TARGA	Bip01	TRUE	0	PC_STD_TARGA	70	PC_STUN_FGT	0.95	1.011	HIT_Blood_Human	S	Dummy_State	NO	350	None	PC_WLK_TARGA	None	1	60
70	HEYRAN	None	None	PC_SET_HEYRAN_BODY	PC_SET_HEYRAN	137	200	50	60	TRUE	Cityzen	ChaPCDEF	1	81	Heyran	HEYRAN	Skirt	29070	0	None	None	Hire	22095	None	60	158	15003	CrecementoCoat	0	0	10000	7208	Bareknuckle,BareknuckleH,FemmeFatale	None	None	FFFFFF00	Heyran	None,Achieve	None,Coat	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosHeyran	None,Ear	None	None,Glove,LGlove	None,HatHeyran	None,Necklace	None,Ring	None,Shoulder	9000,9001,9002	TRUE	None	22562	55,73,18	None	Female	PC_SET_HEYRAN_HAIR	PC_SET_HEYRAN_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_WAR	50	fighter	<$>87075</>	1050	DaggerPolish	None	1200	1	<$>82268</>	NO	PC_PICK_HEYRAN	PC_PINCH_MUS	HEYRAN	PC_RUN_HEYRAN	Bip01	TRUE	0	PC_STD_HEYRAN	60	PC_STUN_FGT	0.95	1.011	HIT_Blood_Human	S	Dummy_State	NO	350	None	PC_WLK_HEYRAN	None	1	100
60	JD	None	None	PC_SET_JD_BODY	PC_SET_JD	137	200	40	70	TRUE	Cityzen	ChaMSP	1	82	Jd	JD	Normal	29071	0	None	None	Hire	22096	None	60	158	15001	CrecementoLeather	0	0	10000	7205	Bareknuckle,BackGuardN,MiddleGuard	None	None	FFFFFF00	JD	None,Achieve	None,Leather	None,Artifact	None,	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosJd,CosHomme	None,Ear	None	None,Glove,LGlove	None,HatJd	None,Necklace	None,Ring	None,Shoulder	8400,8401,8402,8403,8404,8405,8406	TRUE	None	22563	18,80,69	None	Male	PC_SET_JD_HAIR	PC_SET_JD_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_JD	50	fighter	<$>87076</>	1047	WeaponMaster	None	1200	1	JD	NO	PC_PICK_JD	PC_PINCH_MUS	JD	PC_RUN_JD	Bip01	TRUE	0	PC_STD_JD	70	PC_STUN_FGT	0.95	1.011	HIT_Blood_Human	S	Dummy_State	YES	350	LowGuard	PC_WLK_JD	None	1	100
40	MARCHETTI	None	None	PC_SET_MARCHETTI_BODY	PC_SET_MARCHETTI	137	200	65	50	TRUE	Cityzen	ChaCast	2	83	Marchetti	MARCHETTI	Normal	29072	0	None	None	Hire	22097	None	90	158	15003	CrecementoCoat	0	0	10000	7220	Psychokinesis,DIstortionCube	None	None	FFFFFF00	Marchetti	None,Achieve	None,Coat,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosMarchetti	None,Ear	None,FaceMarchetti	None,Glove	None,HatMarchetti	None,Necklace	None,Ring	None,Shoulder	8500,8501,8502	TRUE	None	22564	19,18,7	None	Male	PC_SET_MARCHETTI_HAIR	PC_SET_MARCHETTI_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MARCHETTI	90	wizard	<$>87078</>	1049	FastThinking	None	1200	1	<$>87077</>	NO	PC_PICK_WIZ	PC_PINCH_MUS	MARCHETTI	PC_RUN_MARCHETTI	Bip01	TRUE	0	PC_STD_MARCHETTI	30	PC_STUN_FGT	0.95	0.93	HIT_Blood_Human	S	Dummy_State	YES	365	None	PC_WLK_MARCHETTI	None	1	100
70	ADRIANA	None	None	PC_SET_ADRIANA2_BODY	PC_SET_ADRIANA2	137	200	50	60	TRUE	Cityzen	ChaCRT	1	84	CadetAdriana	ADRIANA2	Normal	29073	0	None	None	Hire	22098	None	60	158	15102	ExperimentalLeatherFGT	0	0	125307	125314	Bareknuckle,MiddleGuard,HeavenorHell,AimingShot	None	None	FFCC00FF	Cadet Adriana	None,Achieve	None,Leather,Coat	None,Artifact	None,LargeCaliberBullet	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosAdrianaAll	None,Ear	None,FaceAdriana	None,Glove,LGlove	None,HatAdrianaAll,HatCadetAdriana	None,Necklace	None,Ring	None,Shoulder	7500,7501,7502,7503	TRUE	None	22577	11,41,70	None	Female	PC_SET_ADRIANA2_HAIR	PC_SET_ADRIANA2_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	40	fighter	<$>47089</>	1004	Concentrate	None	1200	1	<$>47088</>	NO	PC_PICK_ADRIANA	PC_PINCH_MUS	ADRIANA	PC_RUN_ADRIANA	Bip01	TRUE	0	PC_STD_ADRIANA	70	PC_STUN_MUS	1	1.011	HIT_Blood_Human	S	Dummy_State	NO	350	None	PC_WLK_ADRIANA	None	1	60
30	ELISA	None	None	PC_SET_ELISA_BODY	PC_SET_ELISA	137	200	50	60	TRUE	Cityzen	ChaMSP	1	85	Elisa	ELISA	Skirt	29074	0	None	None	Hire	22099	None	50	158	15104	ExperimentalCoatMUS	0	0	10000	125324	FirstAid,Fortitudo	None	None	FFCC00FF	Cadet Elisa	None,Achieve	None,Coat	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosElisaAll	None,Ear	None	None,Glove,LGlove	None,HatElisaAll	None,Necklace	None,Ring	None,Shoulder	8000,8001	TRUE	None	22578 22114	3,9,70	None	Female	PC_SET_ELISA_HAIR	PC_SET_ELISA_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	80	scout	<$>47091</>	1042	MassHealing	None	1200	1	<$>47090</>	NO	PC_PICK_ADRIANA	PC_PINCH_MUS	ELISA	PC_RUN_ADRIANA	Bip01	TRUE	0	PC_STD_ELISA	50	PC_STUN_MUS	0.918	1.011	HIT_Blood_Human	S	Dummy_State	NO	320	TacticalAssistance	PC_WLK_ADRIANA	None	1	60
30	ELISA	None	None	PC_SET_ELISAOFFICER_BODY	PC_SET_ELISAOFFICER	137	200	50	40	TRUE	Cityzen	ChaMHP	1	86	ElisaOfficer	ELISAOFFICER	Skirt	29075	0	None	None	Hire	22100	None	60	158	15003	CrecementoCoat	0	0	10000	10000	FirstAid,Fortitudo	None	None	FFFFFF00	Elisa	None,Achieve	None,Coat	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosElisaAll	None,Ear	None	None,Glove,LGlove	None,HatElisaAll	None,Necklace	None,Ring	None,Shoulder	8000,8001	TRUE	None	22565	19,41,24	None	Female	PC_SET_ELISAOFFICER_HAIR	PC_SET_ELISAOFFICER_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	90	scout	<$>87079</>	1042	MassHealing	None	1200	1	<$>47092</>	NO	PC_PICK_ADRIANA	PC_PINCH_MUS	ELISA	PC_RUN_ADRIANA	Bip01	TRUE	0	PC_STD_ELISA	50	PC_STUN_MUS	0.918	1.011	HIT_Blood_Human	S	Dummy_State	NO	320	TacticalAssistance	PC_WLK_ADRIANA	None	1	60
70	MARY	None	None	PC_SET_MARY_BODY	PC_SET_MARY	137	200	50	50	TRUE	Cityzen	ChaIncDEX	1	87	Mary	MARY	Skirt	29076	0	None	None	Hire	22101	None	85	158	15003	CrecementoCoat	0	0	10000	7213	Bareknuckle,ShotgunBlaster	None	None	FFFFFF00	Mary	None,Achieve	None,Coat	None,Artifact	Fullmetalshell	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosMary	None,Ear	None	None,Glove,LGlove	None,HatMary	None,Necklace	None,Ring	None,Shoulder	8200,8201	TRUE	None	22115	29,6,58	None	Female	PC_SET_MARY_HAIR	PC_SET_MARY_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	45	musketeer	<$>87080</>	2011	CleaningTime	None	1200	1	<$>47094</>	NO	PC_PICK_ADRIANA	PC_PINCH_MUS	MARY	PC_RUN_MARY	Bip01	TRUE	0	PC_STD_MARY	50	PC_STUN_MUS	1	1.011	HIT_Blood_Human	S	Dummy_State	NO	350	GiganticBlaster	PC_WLK_MARY	None	1	60
80	Tora	None	None	PC_SET_TORA_BODY	PC_SET_TORA	137	200	50	70	TRUE	Cityzen	ChaDrain	2	88	Tora	TORA	Normal	29077	0	None	None	Hire	22102	None	40	158	15001	CrecementoLeather	0	0	10000	7208	Bareknuckle,Escrima,StabGuard,DarkAvenger	None	None	FFFFFF00	Tora	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosTora	None,Ear	None	None,Glove,LGlove	None,HatTora	None,Necklace	None,Ring	None,Shoulder	8300,8301,8302,8303	TRUE	None	22566	53,27,49	None	Male	PC_SET_TORA_HAIR	PC_SET_TORA_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_TORA	30	fighter	<$>71726</>	2004	Rage	None	1200	1	<$>71725</>	NO	PC_PICK_TORA	PC_PINCH_FGT	Tora	PC_RUN_TORA	Bip01	TRUE	0	PC_STD_TORA	80	PC_STUN_FGT	0.94	0.94	HIT_Blood_Human	S	Dummy_State	NO	350	None	PC_WLK_TORA	None	1	100
80	KESS	None	None	PC_SET_KESS_BODY	PC_SET_KESS	137	200	50	40	TRUE	Cityzen	ChaIncDEX	1	89	Kess	KESS	Normal	29078	0	None	None	Hire	22103	None	75	158	15003	CrecementoCoat	0	0	10000	7212	Bareknuckle,AimingShot,StandingShot,KneelingShot,	None	None	FFFFFF00	Kess	None,Achieve	None,Coat	None,Artifact	None,Steelbullet,Fullmetalshell	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosKess,CosHomme	None,Ear	None	None,Glove,LGlove	None,HatKess	None,Necklace	None,Ring	None,Shoulder	10200,10201,10202,10203,10204,10205	TRUE	None	22592	18,89,6	None	Male	PC_SET_KESS_HAIR	PC_SET_KESS_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KESS	60	musketeer	<$>98141</>	2013	GunMaster	None	1200	1	<$>81499</>	NO	PC_PICK_KESS	PC_PINCH_MUS	KESS	PC_RUN_KESS	Bip01	TRUE	0	PC_STD_KESS	35	PC_STUN_MUS	0.918	1	HIT_Blood_Human	S	Dummy_State	YES	340	OutrageShot	PC_WLK_KESS	None	1	100
50	KANO	None	None	PC_SET_KANO_BODY	PC_SET_KANO	90	158	60	50	TRUE	Cityzen	ChaIncINT	2	90	Kano	KANO	Skirt	29079	0	None	None	Hire	22104	None	60	158	15004	CrecementoRobe	0	0	10000	10000	Fortitudo,EnhancedTactics3,Storytelling	None	None	FFFFFF00	Kano	None,Achieve	None,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosKano	None,Ear	None	None,Glove	None,HatKano	None,Necklace	None,Ring	None,Shoulder	8600,8601	TRUE	None	22593	18,49,33	None	Female	PC_SET_KANO_HAIR	PC_SET_KANO_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KANO	90	scout	<$>110796</>	1055	None	None	1200	1	<$>87081</>	NO	PC_PICK_KANO	PC_PINCH_SCT	KANO	PC_RUN_KANO	Bip01	TRUE	0	PC_STD_KANO	40	PC_STUN_SCT	0.61	1.011	HIT_Blood_Human	S	Dummy_State	NO	350	None	PC_WLK_KANO	Book 2.2	1	100
50	FREEDAY	None	None	PC_SET_FREEDAY_BODY	PC_SET_FREEDAY	137	200	70	50	TRUE	Cityzen	ChaREle	1	91	Freeday	FREEDAY	Normal	29080	0	None	None	Hire	22105	None	50	158	15104	ExperimentalCoatMUS	0	0	10000	125327	Bareknuckle,Serenade,Rocking	None	None	FFCC00FF	Freeday	None,Achieve	None,Coat	None,Artifact	None,	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosFreeday	None,Ear	None	None,Glove,LGlove	None,HatFreeday	None,Necklace	None,Ring	None,Shoulder	8900,8901	TRUE	None	22588	19,67,52	None	Male	PC_SET_FREEDAY_HAIR	PC_SET_FREEDAY_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_FREEDAY	80	warlock	<$>87084</>	1035	Encor	None	1200	1	<$>87083</>	NO	PC_PICK_FREEDAY	PC_PINCH_MUS	FREEDAY	PC_RUN_FREEDAY	Bip01	TRUE	0	PC_STD_FREEDAY	40	PC_STUN_MUS	0.918	1	HIT_Blood_Human	S	Dummy_State	NO	340	None	PC_WLK_FREEDAY	None	1	100
60	EVASHARONL	None	None	PC_SET_EVASHARONL_BODY	PC_SET_EVASHARONL	137	200	50	45	TRUE	Cityzen	ChaCast	1	92	Sharon	EVASHARONL	Skirt	29081	0	None	None	Hire	22106	None	50	158	15003	CrecementoCoat	0	0	10000	7221	Psychokinesis,Levitation	None	None	FFFFFF00	Sharon	None,Achieve	None,Coat	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosSharon	None,Ear	None	None,Glove	None,HatSharon	None,Necklace	None,Ring	None,Shoulder	8700,8701	TRUE	None	22567	32,59,86	None	Female	PC_SET_EVASHARONL_HAIR	PC_SET_EVASHARONL_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_EVASHARONL	80	wizard	<$>87085</>	1048	ReflectSkin	None	1200	1	<$>3291</>	NO	PC_PICK_EVASHARONL	PC_PINCH_MUS	EVASHARONL	PC_RUN_EVASHARONL	Bip01	TRUE	0	PC_STD_EVASHARONL	35	PC_STUN_MUS	0.97	1.011	HIT_Blood_Human	S	Dummy_State	NO	320	None	PC_WLK_EVASHARONL	None	1	60
40	SHERLIN	None	None	PC_SET_SHERLIN_BODY	PC_SET_SHERLIN	137	200	60	45	TRUE	Cityzen	ChaIncINT	1	93	Sherlin	SHERLIN	Skirt	29082	0	None	None	Hire	22107	None	55	158	15106	ExperimentalRobe	0	0	10000	125306	PossessionFire,EvocationFire,Inferno	None	None	FFCC00FF	Sherlin	None,Achieve	None,Robe	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosSherlin	None,Ear	None	None,Glove	None,HatSherlin	None,Necklace	None,Ring	None,Shoulder	9600,9601,9602,9603	TRUE	None	22583	13,59,8	None	Female	PC_SET_SHERLIN_HAIR	PC_SET_SHERLIN_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	80	warlock	<$>91578</>	1057	FireGolemControl	None	1200	1	<$>49610</>	NO	PC_PICK_SHERLIN	PC_PINCH_MUS	SHERLIN	PC_RUN_SHERLIN	Bip01	TRUE	0	PC_STD_SHERLIN	40	PC_STUN_MUS	0.918	1.011	HIT_Blood_Human	S	Dummy_State	NO	320	None	PC_WLK_SHERLIN	None	1	100
70	BARREL	None	None	PC_SET_BARREL_BODY	PC_SET_BARREL	137	220	60	60	TRUE	Cityzen	ChaIncDEX	1	94	Barrel	BARREL	Unique	29083	0	None	None	Hire	22108	None	90	158	15003	CrecementoCoat	0	0	10000	7211	Bareknuckle,FreestyleShot,DoublegunsShot,Cobra	None	None	FFFFFF00	Barrel	None,Achieve	None,Coat	None,Artifact	None,LargeCaliberBullet	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosBarrel	None,Ear	None	None,Glove,LGlove	None,HatBarrel	None,Necklace	None,Ring	None,Shoulder	8800,8801,8802	TRUE	None	22568	18,41,61	None	Male	PC_SET_BARREL_HAIR	PC_SET_BARREL_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	30	musketeer	<$>201468</>	2012	Drunken	None	1200	1	<$>87087</>	NO	PC_PICK_BARREL	PC_PINCH_MUS	BARREL	PC_RUN_BARREL	Bip01	TRUE	0	PC_STD_BARREL	50	PC_STUN_MUS	0.918	1.011	HIT_Blood_Human	S	Dummy_State	YES	360	OutrageShot	PC_WLK_BARREL	None	1	100
80	OLIVIA	None	None	PC_SET_OLIVIA_BODY	PC_SET_OLIVIA	137	200	50	60	TRUE	Cityzen	ChaASPD	2	95	Olivia	OLIVIA	Normal	29084	0	None	None	Hire	22109	None	50	158	15001	CrecementoLeather	0	0	10000	7208	Bareknuckle,Escrima,DobaladaCorteOlivia,RaidAssaultOlivia,CombatAssault	None	None	FFFFFF00	Olivia	None,Achieve	None,Leather	None,Artifact	None,	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosOlivia	None,Ear	None	None,Glove,LGlove	None,HatOlivia	None,Necklace	None,Ring	None,Shoulder	9900,9901,9902,9903	TRUE	None	22585	18,69,5	None	Female	PC_SET_OLIVIA_HAIR	PC_SET_OLIVIA_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	30	fighter	<$>94802</>	1060	HeavyStalker	None	1200	1	<$>81500</>	NO	PC_PICK_FGT	PC_PINCH_FGT	OLIVIA	PC_RUN_OLIVIA	Bip01	TRUE	0	PC_STD_OLIVIA	70	PC_STUN_FGT	1.07	1.011	HIT_Blood_Human	S	Dummy_State	NO	340	None	PC_WLK_OLIVIA	None	1	100
60	GRANDIES	None	None	PC_SET_GRANDIES2_BODY	PC_SET_GRANDIES2	137	200	40	100	TRUE	Cityzen	ChaMHP	1	96	Grandies2	GRANDIES2	Normal	29085	0	None	None	Hire	22110	None	50	158	15101	ExperimentalMetal	0	0	10000	125308	Bareknuckle,BackGuard,TailGuard	None	None	FFCC00FF	Grandies2	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosGrandies	None,Ear	None	None,Glove,LGlove,MGlove	None	None,Necklace	None,Ring	None,Shoulder	9101,9102	TRUE	None	22580	42,81,65	None	Female	PC_SET_GRANDIES2_HAIR	PC_SET_GRANDIES2_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	40	fighter	<$>87089</>	1051	Endurence	None	1200	1	<$>14442</>	NO	PC_PICK_FGT	PC_PINCH_FGT	GRANDIES	PC_RUN_GRANDIES	Bip01	TRUE	0	PC_STD_GRANDIES	70	PC_STUN_FGT	1.05	1	HIT_Blood_Human	S	Dummy_State	NO	360	Sidewinder	PC_WLK_GRANDIES	None	1	100
85	SOSO	None	None	PC_SET_SORANG_BODY	PC_SET_SORANG	122	178	60	50	TRUE	Cityzen	ChaPR	1	97	Sorang	SORANG	Normal	29086	0	None	None	Hire	22111	None	50	140	15102	ExperimentalLeatherFGT	0	0	125326	125325	Bareknuckle,MartialArtsG,MartialArtsS,MartialArtsF,MartialArtsT	None	None	FFCC00FF	Sorang	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None	None,Glove,LGlove	None,HatSorang	None,Necklace	None,Ring	None,Shoulder	9200,9201,9202,9203	TRUE	None	22581	43,25,49	None	Female	PC_SET_SORANG_HAIR	PC_SET_SORANG_HEAD	Bip01 Spine1	122	GranadoEspada	PC_IDL_SOSO	30	fighter	<$>90510</>	1053	SeeingThrough	None	1200	0.9	<$>90509</>	NO	PC_PICK_FGT	PC_PINCH_SOSO	SORANG	PC_RUN_SOSO	Bip01	TRUE	0	PC_STD_SORANG	60	PC_STUN_SOSO	0.65	0	HIT_Blood_Human	S	Dummy_State	NO	335	None	PC_WLK_SOSO	None	1	100
70	GUN2	None	None	PC_SET_GUN2_BODY	PC_SET_GUN2	127	185	50	40	TRUE	Cityzen	ChaIncDEX	1	98	GraceSniper	GUN2	Normal	29087	0	None	None	Hire	22112	None	90	146	15104	ExperimentalCoatMUS	0	0	10000	125304	Bareknuckle,FreestyleShot,StandingShot,Flintlock,Sniper,DoublegunsShot,KneelingShot	None	None	FFCC00FF	Sniper Berneli	None,Achieve	None,Coat	None,Artifact	None,Steelbullet	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosGuns2,CosInvisible	None,Ear	None	None,Glove,LGlove	None	None,Necklace	None,Ring	None,Shoulder	9300,9301,9302,9303	TRUE	None	22582	41,81,17	None	Female	PC_SET_GUN2_HAIR	PC_SET_GUN2_HEAD	Bip01 Spine1	127	GranadoEspada	PC_IDL_MUS	30	musketeer	<$>90512</>	1004	Concentrate	None	1200	1	<$>90511</>	NO	PC_PICK_GUN2	PC_PINCH_MUS	GUN2	PC_RUN_GUN2	Bip01	TRUE	0	PC_STD_MUS	40	PC_STUN_MUS	0.939	0	HIT_Blood_Human	S	Dummy_State	NO	320	OutrageShot	PC_WLK_GUN2	None	1	100
