ClassID	ClassName	Condition1	Condition2	Condition3	Condition4	Condition5	Condition6	Condition7	Condition8	Location1	Location2	Location3	Location4	Location5	Location6	Location7	Location8	Map1	Map2	Map3	Map4	Map5	Map6	Map7	Map8	Npc1	Npc2	Npc3	Npc4	Npc5	Npc6	Npc7	Npc8	QuestLv1	QuestLv2	QuestLv3	QuestLv4	QuestLv5	QuestLv6	QuestLv7	QuestLv8	Reward1	Reward2	Reward3	Reward4	Reward5	Reward6	Reward7	Reward8	Scenario	StartMap	StartNpc	Title	TotalStage	Type	WarLocation1	WarLocation2	WarLocation3	WarLocation4	WarLocation5	WarLocation6	WarLocation7	WarLocation8
51508	Quest_51508	None	<$>54563</>	None	None	None	None	None	None	<$>54549</>	<$>54555</>	None	None	None	None	None	None	dun_tor02	dun_tor_dr	None	None	None	None	None	None	C1_TOR_KEIMAN	C1_TOR_TORSCHE	None	None	None	None	None	None	80	80	1	1	1	1	1	1	<$>53516</>	<$>53516</>	None	None	None	None	None	None	<$>54562</>	dun_tor02	C1_TOR_KEIMAN	<$>14243</>	2	Msg Scout	None	None	None	None	None	None	None	None
51509	Quest_51509	<$>54565</>	<$>181878</>	None	None	None	None	None	None	<$>54555</>	<$>54555</>	None	None	None	None	None	None	dun_tor_dr	dun_tor_dr	None	None	None	None	None	None	C1_TOR_TORSCHE	C1_TOR_TORSCHE	None	None	None	None	None	None	80	80	1	1	1	1	1	1	<$>27187</>	<$>53516</>	None	None	None	None	None	None	<$>54564</>	dun_tor_dr	C1_TOR_TORSCHE	<$>14316</>	2	Msg Scout	None	None	None	None	None	None	None	None
51510	Quest_51510	<$>54568</>	<$>181879</>	None	None	None	None	None	None	<$>54555</>	<$>54555</>	None	None	None	None	None	None	dun_tor_dr	dun_tor_dr	None	None	None	None	None	None	C1_TOR_TORSCHE	C1_TOR_TORSCHE	None	None	None	None	None	None	80	80	1	1	1	1	1	1	<$>53516</>	<$>54569</>	None	None	None	None	None	None	<$>54567</>	dun_tor_dr	C1_TOR_TORSCHE	<$>29517</>	2	Msg Scout	None	None	None	None	None	None	None	None
51511	Quest_51512	<$>54573</>	None	None	None	None	None	None	None	<$>54572</>	None	None	None	None	None	None	None	dun_tor01	None	None	None	None	None	None	None	C1_TOR_ROSANNE	None	None	None	None	None	None	None	80	0	1	1	1	1	1	1	<$>13438</>	None	None	None	None	None	None	None	<$>54571</>	dun_tor01	C1_TOR_ROSANNE	<$>47593</>	1	Choice	None	None	None	None	None	None	None	None
51512	Quest_51513	<$>54576</>	<$>54577</>	<$>54578</>	<$>54579</>	<$>54580</>	<$>54582</>	None	None	<$>54575</>	<$>54575</>	<$>54575</>	<$>54575</>	<$>54575</>	<$>47427</>	None	None	dun_tor01	dun_tor01	dun_tor01	dun_tor01	dun_tor01	dun_tor01	None	None	C1_TOR_CAYENNE	C1_TOR_CAYENNE	C1_TOR_CAYENNE	C1_TOR_CAYENNE	C1_TOR_CAYENNE	C1_TOR_CAYENNE	None	None	78	78	78	78	78	78	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>54581</>	None	None	<$>54574</>	dun_tor01	C1_TOR_CAYENNE	<$>14224</>	6	Choice	dun_tor01 -23890 1793 -900 dun_tor01 -14230 -2490 0 dun_tor01 7551 -11730 0 dun_tor01 13749 -798 20 dun_tor01 7551 6638 0	dun_tor01 -23890 1793 -900 dun_tor01 -14230 -2490 0 dun_tor01 7551 -11730 0 dun_tor01 13749 -798 20 dun_tor01 7551 6638 0	dun_tor01 -23890 1793 -900 dun_tor01 -14230 -2490 0 dun_tor01 7551 -11730 0 dun_tor01 13749 -798 20 dun_tor01 7551 6638 0	dun_tor01 -23890 1793 -900 dun_tor01 -14230 -2490 0 dun_tor01 7551 -11730 0 dun_tor01 13749 -798 20 dun_tor01 7551 6638 0	dun_tor01 -23890 1793 -900 dun_tor01 -14230 -2490 0 dun_tor01 7551 -11730 0 dun_tor01 13749 -798 20 dun_tor01 7551 6638 0	None	None	None
51513	Quest_51514	<$>54585</>	None	None	None	None	None	None	None	<$>54575</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	80	0	1	1	1	1	1	1	<$>54584</>	None	None	None	None	None	None	None	<$>54583</>	None	None	<$>29514</>	1	Msg Scout	dun_tor02 30648 39754	None	None	None	None	None	None	None
51514	Quest_51515	<$>54587</>	None	None	None	None	None	None	None	<$>54575</>	None	None	None	None	None	None	None	dun_tor_dr	None	None	None	None	None	None	None	C1_TOR_TORSCHE	None	None	None	None	None	None	None	80	0	1	1	1	1	1	1	<$>39397</>	None	None	None	None	None	None	None	<$>54586</>	dun_tor_dr	C1_TOR_TORSCHE	<$>14321</>	1	Scout	dun_tor01 - - dun_tor02 - - dun_tor04 - -	None	None	None	None	None	None	None
50001	Quest_50001	<$>54591</>	<$>54593</>	<$>125449</>	None	None	None	None	None	<$>54590</>	<$>54592</>	<$>54592</>	None	None	None	None	None	mission_pinta_zone	mission_pinta_zone	mission_pinta_zone	None	None	None	None	None	NPC_UST_DECKLADY	NPC_UST_TORIBIO	NPC_UST_TORIBIO	None	None	None	None	None	100	100	100	1	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	None	None	<$>54589</>	mission_pinta_zone	NPC_UST_TORIBIO	<$>54588</>	3	Msg	mission_pinta_zone -2982 -490	None	None	None	None	None	None	None
50002	Quest_50002	<$>54597</>	None	None	None	None	None	None	None	<$>54596</>	<$>54596</>	None	None	None	None	None	None	mission_pinta_zone	mission_pinta_zone	None	None	None	None	None	None	NPC_UST_RICARDO	NPC_UST_RICARDO	None	None	None	None	None	None	100	100	1	1	1	1	1	1	<$>27187</>	<$>53516</>	None	None	None	None	None	None	<$>54595</>	mission_pinta_zone	NPC_UST_RICARDO	<$>54594</>	2	Msg	None	mission_pinta_zone -3012 520	None	None	None	None	None	None
50003	Quest_50003	<$>54600</>	None	None	None	None	None	None	None	<$>47384</>	None	None	None	None	None	None	None	ust_basic	None	None	None	None	None	None	None	C1_UST_GRANDMA	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>54599</>	ust_basic	C1_UST_GRANDMA	<$>54598</>	1	Msg	None	None	None	None	None	None	None	None
50004	Quest_50004	<$>54604</>	<$>54606</>	None	None	None	None	None	None	<$>54603</>	<$>54605</>	None	None	None	None	None	None	ust_basic	ust_basic	None	None	None	None	None	None	C1_UST_ROMINA	C1_UST_MARCELINO	None	None	None	None	None	None	100	100	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>54602</>	ust_basic	C1_UST_ROMINA	<$>54601</>	2	Msg	None	ust_basic 15359 14875	None	None	None	None	None	None
50005	Quest_50005	<$>54609</>	None	None	None	None	None	None	None	<$>54608</>	<$>52616</>	None	None	None	None	None	None	ust_basic	ust_basic	None	None	None	None	None	None	C1_UST_MARCELINO	C1_UST_MARCELINO	None	None	None	None	None	None	100	100	1	1	1	1	1	1	<$>53516</>	<$>53516</>	None	None	None	None	None	None	<$>54607</>	ust_basic	C1_UST_MARCELINO	<$>29483</>	2	Msg	None	btl_ust01 - -	None	None	None	None	None	None
50006	Quest_50006	<$>54611</>	None	None	None	None	None	None	None	<$>54605</>	<$>52616</>	None	None	None	None	None	None	ust_basic	ust_basic	None	None	None	None	None	None	C1_UST_ESTEVAN	C1_UST_ESTEVAN	None	None	None	None	None	None	100	100	1	1	1	1	1	1	<$>53516</>	<$>53516</>	None	None	None	None	None	None	<$>54610</>	ust_basic	C1_UST_ESTEVAN	<$>29484</>	2	Msg	None	btl_ust01 - -	None	None	None	None	None	None
50007	Quest_50007	<$>54613</>	<$>141929</>	<$>54615</>	<$>54616</>	<$>181880</>	None	None	None	<$>54608</>	<$>54608</>	<$>54608</>	<$>54608</>	<$>54608</>	None	None	None	ust_basic	ust_basic	ust_basic	ust_basic	ust_basic	None	None	None	C1_UST_GRANDMA	C1_UST_GRANDMA	C1_UST_GRANDMA	C1_UST_GRANDMA	C1_UST_GRANDMA	None	None	None	100	100	100	100	100	1	1	1	<$>53516</>	<$>53516</>	<$>8782</>	<$>53516</>	<$>53516</>	None	None	None	<$>54612</>	ust_basic	C1_UST_GRANDMA	<$>29485</>	5	Msg	None	None	None	None	None	None	None	None
50008	Quest_50008	<$>54619</>	None	None	None	None	None	None	None	<$>54608</>	<$>52616</>	None	None	None	None	None	None	ust_basic	ust_basic	None	None	None	None	None	None	C1_UST_MARCELINO	C1_UST_MARCELINO	None	None	None	None	None	None	100	100	1	1	1	1	1	1	<$>53516</>	<$>13438</>	None	None	None	None	None	None	<$>54618</>	ust_basic	C1_UST_MARCELINO	<$>14508</>	2	Msg	None	btl_ust01 - -	None	None	None	None	None	None
50009	Quest_50009	<$>54621</>	None	None	None	None	None	None	None	<$>54605</>	<$>52616</>	None	None	None	None	None	None	ust_basic	ust_basic	None	None	None	None	None	None	C1_UST_ESTEVAN	C1_UST_ESTEVAN	None	None	None	None	None	None	100	100	1	1	1	1	1	1	<$>53516</>	<$>13438</>	None	None	None	None	None	None	<$>54620</>	ust_basic	C1_UST_ESTEVAN	<$>14412</>	2	Msg	None	btl_ust01 - -	None	None	None	None	None	None
50010	Quest_50010	<$>54624</>	<$>54626</>	None	None	None	None	None	None	<$>28805</>	<$>54625</>	None	None	None	None	None	None	None	btl_ust02	None	None	None	None	None	None	None	NPC_UST_FLD02	None	None	None	None	None	None	100	100	1	1	1	1	1	1	<$>54623</>	<$>54623</>	None	None	None	None	None	None	<$>54622</>	None	None	<$>29486</>	2	Msg	btl_ust02 1217 39813 -2441	None	None	None	None	None	None	None
50011	Quest_50011	None	None	None	None	None	None	None	None	<$>54629</>	None	None	None	None	None	None	None	ust_basic	None	None	None	None	None	None	None	NPC_UST_PEPITO	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>53516</>	None	None	None	None	None	None	None	<$>54628</>	ust_basic	NPC_UST_PEPITO	<$>54627</>	1	Msg	btl_ust01 -12952 333 49 btl_ust01 35734 -10182 -2016 btl_ust02 -6878 31898 -2148	None	None	None	None	None	None	None
50012	Quest_50012	<$>54633</>	None	None	None	None	None	None	None	<$>47384</>	None	None	None	None	None	None	None	ust_basic	None	None	None	None	None	None	None	C1_UST_MARCELINO	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>54632</>	None	None	None	None	None	None	None	<$>54630</>	None	None	<$>14509</>	1	Choice	None	None	None	None	None	None	None	None
50013	Quest_50013	<$>54635</>	None	None	None	None	None	None	None	<$>47384</>	None	None	None	None	None	None	None	ust_basic	None	None	None	None	None	None	None	C1_UST_GRANDMA	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>54634</>	ust_basic	C1_UST_GRANDMA	<$>14444</>	1	Msg	None	None	None	None	None	None	None	None
50014	Quest_50014	<$>54638</>	<$>54640</>	<$>54641</>	<$>54642</>	None	None	None	None	<$>54605</>	<$>54639</>	<$>54639</>	<$>54605</>	None	None	None	None	ust_basic	ust_basic	ust_basic	ust_basic	None	None	None	None	C1_UST_ROMINA	C1_UST_ROMINA	C1_UST_ROMINA	C1_UST_ROMINA	None	None	None	None	100	100	100	100	1	1	1	1	<$>129081</>	<$>53516</>	<$>53516</>	<$>53516</>	None	None	None	None	<$>54636</>	ust_basic	C1_UST_ROMINA	<$>14519</>	4	Msg	None	btl_ust03 -24910 20093	btl_ust03 -23473 19627	None	None	None	None	None
50015	Quest_50015	<$>181881</>	None	None	None	None	None	None	None	<$>47384</>	None	None	None	None	None	None	None	ust_basic	None	None	None	None	None	None	None	C1_UST_GRANDMA	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>53516</>	None	None	None	None	None	None	None	<$>54643</>	ust_basic	C1_UST_GRANDMA	<$>29488</>	1	Msg	None	None	None	None	None	None	None	None
50016	Quest_50016	<$>54647</>	<$>181883</>	None	None	None	None	None	None	<$>47384</>	<$>47384</>	None	None	None	None	None	None	ust_basic	ust_basic	None	None	None	None	None	None	C1_UST_ROMINA	C1_UST_ROMINA	None	None	None	None	None	None	100	100	1	1	1	1	1	1	<$>35551</>	None	None	None	None	None	None	None	<$>181882</>	ust_basic	C1_UST_ROMINA	<$>14520</>	2	Msg	None	None	None	None	None	None	None	None
50017	Quest_50017	<$>54638</>	None	None	None	None	None	None	None	<$>47384</>	None	None	None	None	None	None	None	ust_basic	None	None	None	None	None	None	None	C1_UST_ROMINA	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>54649</>	None	None	None	None	None	None	None	<$>54648</>	None	None	<$>14521</>	1	Msg Scout	None	None	None	None	None	None	None	None
50018	Quest_50018	<$>54652</>	<$>54653</>	None	None	None	None	None	None	<$>47390</>	<$>54639</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	100	90	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>54651</>	None	None	<$>54650</>	2	Msg	btl_ust03 -24895 20092	btl_ust03 -23473 19627	None	None	None	None	None	None
50019	Quest_50019	<$>54656</>	None	None	None	None	None	None	None	<$>47384</>	None	None	None	None	None	None	None	ust_basic	None	None	None	None	None	None	None	C1_UST_MARCELINO	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>54655</>	None	None	None	None	None	None	None	<$>54654</>	ust_basic	C1_UST_MARCELINO	<$>14510</>	1	Choice	None	None	None	None	None	None	None	None
50020	Quest_50020	<$>54660</>	None	None	None	None	None	None	None	<$>54659</>	<$>54659</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	100	100	1	1	1	1	1	1	<$>27187</>	<$>35551</>	None	None	None	None	None	None	<$>54658</>	None	None	<$>54657</>	2	Msg	dun_ust01 20183 8896 -967	dun_ust01 - -	None	None	None	None	None	None
50021	Quest_50021	<$>54660</>	None	None	None	None	None	None	None	<$>54663</>	<$>54663</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	100	100	1	1	1	1	1	1	<$>27187</>	<$>35551</>	None	None	None	None	None	None	<$>54662</>	None	None	<$>54661</>	2	Msg	dun_ust02 20389 -5636 -762	dun_ust02 - -	None	None	None	None	None	None
50022	Quest_50022	<$>54665</>	None	None	None	None	None	None	None	<$>54663</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>54664</>	None	None	<$>29492</>	1	Msg	dun_ust02 20389 -5636 -762	None	None	None	None	None	None	None
50023	Quest_50023	<$>54669</>	<$>54300</>	None	None	None	None	None	None	<$>47384</>	<$>47384</>	None	None	None	None	None	None	ust_basic	ust_basic	None	None	None	None	None	None	C1_UST_ROMINA	C1_UST_ROMINA	None	None	None	None	None	None	100	100	1	1	1	1	1	1	<$>54668</>	<$>54668</>	None	None	None	None	None	None	<$>54667</>	ust_basic	C1_UST_ROMINA	<$>54666</>	2	Msg Scout	None	None	None	None	None	None	None	None
50024	Quest_50024	<$>54672</>	None	None	None	None	None	None	None	<$>47390</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>106977</>	None	None	<$>54670</>	1	Msg	btl_ust03 5277 -13474	None	None	None	None	None	None	None
50025	Quest_50025	<$>54675</>	None	None	None	None	None	None	None	<$>47384</>	None	None	None	None	None	None	None	ust_basic	None	None	None	None	None	None	None	C1_UST_GRANDMA	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>53516</>	None	None	None	None	None	None	None	<$>54674</>	ust_basic	C1_UST_GRANDMA	<$>54673</>	1	Msg	None	None	None	None	None	None	None	None
50026	Quest_50026	<$>54679</>	<$>54292</>	None	None	None	None	None	None	<$>47384</>	<$>47384</>	None	None	None	None	None	None	ust_basic	ust_basic	None	None	None	None	None	None	C1_UST_GRANDMA	C1_UST_GRANDMA	None	None	None	None	None	None	100	100	1	1	1	1	1	1	<$>54678</>	<$>54678</>	None	None	None	None	None	None	<$>54677</>	ust_basic	C1_UST_GRANDMA	<$>54676</>	2	Scout	None	None	None	None	None	None	None	None
50027	Quest_50027	None	None	None	None	None	None	None	None	<$>54682</>	None	None	None	None	None	None	None	ust_basic	None	None	None	None	None	None	None	CASH_UST_MURMUR	None	None	None	None	None	None	None	1	0	1	1	1	1	1	1	<$>54683</>	None	None	None	None	None	None	None	<$>54681</>	ust_basic	CASH_UST_MURMUR	<$>54680</>	1	Choice	None	None	None	None	None	None	None	None
50028	Quest_50028	<$>125452</>	None	None	None	None	None	None	None	<$>47392</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>53516</>	None	None	None	None	None	None	None	<$>125451</>	None	None	<$>125450</>	1	Scout	btl_ust04 2868 -18411 -1444	None	None	None	None	None	None	None
50101	Quest_50101	<$>54686</>	None	None	None	None	None	None	None	<$>47384</>	None	None	None	None	None	None	None	ust_basic	None	None	None	None	None	None	None	C1_UST_GRANDMA	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>54685</>	ust_basic	C1_UST_GRANDMA	<$>54684</>	1	Choice	ust_basic 1065 15328	None	None	None	None	None	None	None
50102	Quest_50102	<$>54689</>	None	None	None	None	None	None	None	<$>28799</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>54688</>	ust_basic	C1_UST_GRANDMA	<$>54687</>	1	Choice	btl_tbk01 16756 8563 78	None	None	None	None	None	None	None
50103	Quest_50103	<$>54691</>	None	None	None	None	None	None	None	<$>28800</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>54688</>	ust_basic	C1_UST_GRANDMA	<$>54690</>	1	Choice	btl_tbk02 8236 -9234	None	None	None	None	None	None	None
50104	Quest_50104	<$>54686</>	None	None	None	None	None	None	None	<$>47384</>	None	None	None	None	None	None	None	ust_basic	None	None	None	None	None	None	None	C1_UST_GRANDMA	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>54693</>	ust_basic	C1_UST_GRANDMA	<$>54692</>	1	Choice	None	None	None	None	None	None	None	None
50105	Quest_50105	<$>54696</>	None	None	None	None	None	None	None	<$>47485</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>54695</>	ust_basic	C1_UST_GRANDMA	<$>113016</>	1	Choice	btl_ktv02 -2916 13487 2465	None	None	None	None	None	None	None
50106	Quest_50106	<$>54686</>	None	None	None	None	None	None	None	<$>47384</>	None	None	None	None	None	None	None	ust_basic	None	None	None	None	None	None	None	C1_UST_GRANDMA	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>54697</>	ust_basic	C1_UST_GRANDMA	<$>113017</>	1	Choice	None	None	None	None	None	None	None	None
50107	Quest_50107	<$>54701</>	None	None	None	None	None	None	None	<$>54700</>	None	None	None	None	None	None	None	btl_ptv01	None	None	None	None	None	None	None	C1_LOS_MAMONS	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>54699</>	ust_basic	C1_UST_GRANDMA	<$>54698</>	1	Choice	None	None	None	None	None	None	None	None
50108	Quest_50108	<$>54704</>	None	None	None	None	None	None	None	<$>47384</>	None	None	None	None	None	None	None	ust_basic	None	None	None	None	None	None	None	C1_UST_ROMINA	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>54703</>	btl_ptv01	C1_LOS_MAMONS	<$>54702</>	1	Choice	None	None	None	None	None	None	None	None
50200	Quest_50200	<$>95445</>	<$>95446</>	None	None	None	None	None	None	<$>28785</>	<$>64497</>	None	None	None	None	None	None	btl_auch03	common_housein	None	None	None	None	None	None	TR_AUCH03_SHERRYN1	C1_COMMON_HOUSEIN_URLIK	None	None	None	None	None	None	60	60	1	1	1	1	1	1	<$>13438</>	<$>13438</>	None	None	None	None	None	None	<$>102239</>	None	None	<$>95235</>	2	Choice	btl_auch03 -12695 -13441 943	common_housein - -	None	None	None	None	None	None
50201	Quest_50201	None	<$>95446</>	None	None	None	None	None	None	<$>28785</>	<$>64497</>	None	None	None	None	None	None	common_housein	common_housein	None	None	None	None	None	None	C1_COMMON_HOUSEIN_URLIK	C1_COMMON_HOUSEIN_URLIK	None	None	None	None	None	None	60	60	1	1	1	1	1	1	<$>13438</>	<$>13438</>	None	None	None	None	None	None	<$>102240</>	None	None	<$>95447</>	2	Choice	btl_auch03 - -	common_housein - -	None	None	None	None	None	None
50202	Quest_50202	<$>177280</>	<$>177280</>	<$>177280</>	<$>95451</>	None	None	None	None	<$>47429</>	<$>47429</>	<$>47429</>	<$>47525</>	None	None	None	None	common_housein	common_housein	common_housein	common_housein	None	None	None	None	C1_COMMON_HOUSEIN_URLIK	C1_COMMON_HOUSEIN_URLIK	C1_COMMON_HOUSEIN_URLIK	C1_COMMON_HOUSEIN_URLIK	None	None	None	None	60	60	60	60	1	1	1	1	<$>13438</>	<$>13438</>	<$>13438</>	<$>102242</>	None	None	None	None	<$>177279</>	None	None	<$>95449</>	4	Choice	dun_tor02 - -	dun_tor02 - -	dun_tor02 - -	common_housein - -	None	None	None	None
59001	Quest_59001	None	None	None	None	None	None	None	None	<$>54707</>	None	None	None	None	None	None	None	bah_basic	None	None	None	None	None	None	None	CASH_BAH_FREEDOM	None	None	None	None	None	None	None	1	0	1	1	1	1	1	1	<$>54683</>	None	None	None	None	None	None	None	<$>54706</>	bah_basic	CASH_BAH_FREEDOM	<$>54705</>	1	Choice	None	None	None	None	None	None	None	None
104001	Quest_66001	<$>97879</>	None	None	None	None	None	None	None	<$>54709</>	None	None	None	None	None	None	None	erc_basic	None	None	None	None	None	None	None	C1_ERC_LEADER	None	None	None	None	None	None	None	120	1	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>54708</>	erc_basic	C1_ERC_SUB_SOL	<$>113018</>	1	Msg	None	None	None	None	None	None	None	None
104002	Quest_66002	<$>54712</>	<$>54713</>	None	None	None	None	None	None	<$>53985</>	<$>54709</>	None	None	None	None	None	None	erc_basic	erc_basic	None	None	None	None	None	None	C1_ERC_SUB_SOL	C1_ERC_HAMANN	None	None	None	None	None	None	120	120	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>54711</>	erc_basic	C1_ERC_SUB_SOL	<$>29496</>	2	Msg	None	None	None	None	None	None	None	None
104003	Quest_66003	<$>109932</>	None	None	None	None	None	None	None	<$>53985</>	None	None	None	None	None	None	None	erc_basic	None	None	None	None	None	None	None	C1_ERC_SUB_SOL	None	None	None	None	None	None	None	120	1	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>109931</>	None	None	<$>113019</>	1	Msg	None	None	None	None	None	None	None	None
101001	Quest_61001	<$>184350</>	None	None	None	None	None	None	None	<$>54709</>	None	None	None	None	None	None	None	erc_basic	None	None	None	None	None	None	None	C1_ERC_LEADER	None	None	None	None	None	None	None	120	1	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>54714</>	erc_basic	C1_ERC_LEADER	<$>29497</>	1	Msg	btl_erc01 - - btl_erc02 - -	None	None	None	None	None	None	None
