ClassID	ClassName	CreateH	CreateX	CreateY	CreateZone	Direction	InitZoom	Latitude	Longitude	Name	Range	TargetDir	TargetH	TargetX	TargetY	TargetZone	ZoneMapOffsetX	ZoneMapOffsetY	ZoneMapType	ZoomMax	ZoomMin
60044	BTL_COIM01_COL4	0	0	0	None	0	1000	90	90	<$>64096</>	250	0	-2790	-551	-3627	btl_coim01	0	0	None	2200	200
60051	BTL_COIM02_COL1	0	0	0	None	0	1000	90	90	<$>64097</>	200	0	858	-12300	0	btl_coim02_col	0	0	None	2200	200
60052	BTL_COIM02_COL2	0	0	0	None	0	1000	90	90	<$>64098</>	200	0	858	12300	0	btl_coim02_col	0	0	None	2200	200
60053	BTL_COIM02_COL3	0	0	0	None	0	1000	90	90	<$>64099</>	250	0	858	0	12300	btl_coim02_col	0	0	None	2200	200
60054	BTL_COIM02_COL4	0	0	0	None	0	1000	90	90	<$>64100</>	250	0	858	0	-12300	btl_coim02_col	0	0	None	2200	200
60061	BTL_JAQ02_COL1	0	0	0	None	0	1000	90	90	<$>64101</>	200	0	573	36	8301	btl_jaq02_col	0	0	None	2200	200
60062	BTL_JAQ02_COL2	0	0	0	None	0	1000	90	90	<$>64102</>	200	0	270	-7	-19528	btl_jaq02_col	0	0	None	2200	200
60063	BTL_JAQ02_COL3	0	0	0	None	0	1000	90	90	<$>64103</>	250	0	2684	-2312	24307	btl_jaq02	0	0	None	2200	200
60064	BTL_JAQ02_COL4	0	0	0	None	0	1000	90	90	<$>64104</>	250	0	840	-649	-2599	btl_jaq02	0	0	None	2200	200
60071	BTL_JAQ03_COL1	0	0	0	None	0	1000	90	90	<$>64105</>	200	0	573	36	8301	btl_jaq03_col	0	0	None	2200	200
60072	BTL_JAQ03_COL2	0	0	0	None	0	1000	90	90	<$>64106</>	200	0	270	-7	-19528	btl_jaq03_col	0	0	None	2200	200
60073	BTL_JAQ03_COL3	0	0	0	None	0	1000	90	90	<$>64107</>	250	0	-1060	424	51594	btl_jaq03	0	0	None	2200	200
60074	BTL_JAQ03_COL4	0	0	0	None	0	1000	90	90	<$>64108</>	250	0	-4786	12810	20941	btl_jaq03	0	0	None	2200	200
60081	BTL_KTV01_COL1	0	0	0	None	0	1000	90	90	<$>64109</>	200	0	162	-44	12789	btl_ktv01_col	0	0	None	2200	200
60082	BTL_KTV01_COL2	0	0	0	None	0	1000	90	90	<$>64110</>	200	0	-575	-97	-18261	btl_ktv01_col	0	0	None	2200	200
60083	BTL_KTV01_COL3	0	0	0	None	0	1000	90	90	<$>64111</>	250	0	-2715	-19689	12579	btl_ktv01	0	0	None	2200	200
60084	BTL_KTV01_COL4	0	0	0	None	0	1000	90	90	<$>64112</>	250	0	-4139	-11909	-4924	btl_ktv01	0	0	None	2200	200
60091	BTL_KTV03_COL1	0	0	0	None	0	1000	90	90	<$>64113</>	200	0	162	-44	12789	btl_ktv03_col	0	0	None	2200	200
60092	BTL_KTV03_COL2	0	0	0	None	0	1000	90	90	<$>64114</>	200	0	-575	-97	-18261	btl_ktv03_col	0	0	None	2200	200
60093	BTL_KTV03_COL3	0	0	0	None	0	1000	90	90	<$>64115</>	250	0	-3998	-3804	43105	btl_ktv03	0	0	None	2200	200
60094	BTL_KTV03_COL4	0	0	0	None	0	1000	90	90	<$>64116</>	250	0	-8620	15358	15617	btl_ktv03	0	0	None	2200	200
60101	BTL_PTV01_COL1	0	0	0	None	0	1000	90	90	<$>64117</>	200	0	858	-12300	0	btl_ptv01_col	0	0	None	2200	200
60102	BTL_PTV01_COL2	0	0	0	None	0	1000	90	90	<$>64118</>	200	0	858	12300	0	btl_ptv01_col	0	0	None	2200	200
60103	BTL_PTV01_COL3	0	0	0	None	0	1000	90	90	<$>64119</>	250	0	858	0	12300	btl_ptv01_col	0	0	None	2200	200
60104	BTL_PTV01_COL4	0	0	0	None	0	1000	90	90	<$>64120</>	250	0	858	0	-12300	btl_ptv01_col	0	0	None	2200	200
60111	BTL_PTV02_COL1	0	0	0	None	0	1000	90	90	<$>64121</>	200	0	573	36	8301	btl_ptv02_col	0	0	None	2200	200
60112	BTL_PTV02_COL2	0	0	0	None	0	1000	90	90	<$>64122</>	200	0	270	-7	-19528	btl_ptv02_col	0	0	None	2200	200
60113	BTL_PTV02_COL3	0	0	0	None	0	1000	90	90	<$>64123</>	250	0	858	0	12300	btl_ptv02	0	0	None	2200	200
60114	BTL_PTV02_COL4	0	0	0	None	0	1000	90	90	<$>64124</>	250	0	-1303	21710	22279	btl_ptv02	0	0	None	2200	200
60121	BTL_REB02_COL1	0	0	0	None	0	1000	90	90	<$>64125</>	200	0	-3415	1657	18937	btl_reb02_col	0	0	None	2200	200
60122	BTL_REB02_COL2	0	0	0	None	0	1000	90	90	<$>64126</>	200	0	270	-7	-19528	btl_reb02_col	0	0	None	2200	200
60123	BTL_REB02_COL3	0	0	0	None	0	1000	90	90	<$>64127</>	250	0	-6329	-889	15169	btl_reb02	0	0	None	2200	200
60124	BTL_REB02_COL4	0	0	0	None	0	1000	90	90	<$>64128</>	250	0	-8335	-5252	-4171	btl_reb02	0	0	None	2200	200
60131	BTL_REB03_COL1	0	0	0	None	0	1000	90	90	<$>64129</>	200	0	858	-12300	0	btl_reb03_col	0	0	None	2200	200
60132	BTL_REB03_COL2	0	0	0	None	0	1000	90	90	<$>64130</>	200	0	858	12300	0	btl_reb03_col	0	0	None	2200	200
60133	BTL_REB03_COL3	0	0	0	None	0	1000	90	90	<$>64131</>	250	0	858	0	12300	btl_reb03	0	0	None	2200	200
60134	BTL_REB03_COL4	0	0	0	None	0	1000	90	90	<$>64132</>	250	0	858	0	-12300	btl_reb03	0	0	None	2200	200
60141	BTL_REB04_COL1	0	0	0	None	0	1000	90	90	<$>64133</>	200	0	858	-12300	0	btl_reb04_col	0	0	None	2200	200
60142	BTL_REB04_COL2	0	0	0	None	0	1000	90	90	<$>64134</>	200	0	858	12300	0	btl_reb04_col	0	0	None	2200	200
60143	BTL_REB04_COL3	0	0	0	None	0	1000	90	90	<$>64135</>	250	0	858	0	12300	btl_reb04	0	0	None	2200	200
60144	BTL_REB04_COL4	0	0	0	None	0	1000	90	90	<$>64136</>	250	0	858	0	-12300	btl_reb04	0	0	None	2200	200
60151	BTL_REB05_COL1	0	0	0	None	0	1000	90	90	<$>64137</>	200	0	162	-44	12789	btl_reb05_col	0	0	None	2200	200
60152	BTL_REB05_COL2	0	0	0	None	0	1000	90	90	<$>64138</>	200	0	-575	-97	-18261	btl_reb05_col	0	0	None	2200	200
60153	BTL_REB05_COL3	0	0	0	None	0	1000	90	90	<$>64139</>	250	0	3224	5480	26293	btl_reb05	0	0	None	2200	200
60154	BTL_REB05_COL4	0	0	0	None	0	1000	90	90	<$>64140</>	250	0	1492	1551	-6017	btl_reb05	0	0	None	2200	200
60161	BTL_TBK01_COL1	0	0	0	None	0	1000	90	90	<$>64141</>	200	0	162	-44	12789	btl_tbk01_col	0	0	None	2200	200
60162	BTL_TBK01_COL2	0	0	0	None	0	1000	90	90	<$>64142</>	200	0	-575	-97	-18261	btl_tbk01_col	0	0	None	2200	200
60163	BTL_TBK01_COL3	0	0	0	None	0	1000	90	90	<$>64143</>	250	0	492	-5279	5345	btl_tbk01	0	0	None	2200	200
60164	BTL_TBK01_COL4	0	0	0	None	0	1000	90	90	<$>64144</>	250	0	862	6401	-2599	btl_tbk01	0	0	None	2200	200
60171	BTL_TBK02_COL1	0	0	0	None	0	1000	90	90	<$>64145</>	200	0	162	-44	12789	btl_tbk02_col	0	0	None	2200	200
60172	BTL_TBK02_COL2	0	0	0	None	0	1000	90	90	<$>64146</>	200	0	-575	-97	-18261	btl_tbk02_col	0	0	None	2200	200
60173	BTL_TBK02_COL3	0	0	0	None	0	1000	90	90	<$>64147</>	250	0	272	-13257	7408	btl_tbk02	0	0	None	2200	200
60174	BTL_TBK02_COL4	0	0	0	None	0	1000	90	90	<$>64148</>	250	0	287	4513	-3823	btl_tbk02	0	0	None	2200	200
60181	BTL_TTR01_COL1	0	0	0	None	0	1000	90	90	<$>64149</>	200	0	573	36	8301	btl_ttr01_col	0	0	None	2200	200
60182	BTL_TTR01_COL2	0	0	0	None	0	1000	90	90	<$>64150</>	200	0	270	-7	-19528	btl_ttr01_col	0	0	None	2200	200
60183	BTL_TTR01_COL3	0	0	0	None	0	1000	90	90	<$>64151</>	250	0	-3288	24119	6229	btl_ttr01	0	0	None	2200	200
60184	BTL_TTR01_COL4	0	0	0	None	0	1000	90	90	<$>64152</>	250	0	-4294	23476	16253	btl_ttr01	0	0	None	2200	200
60191	BTL_TTR02_COL1	0	0	0	None	0	1000	90	90	<$>64153</>	200	0	162	-44	12789	btl_ttr02_col	0	0	None	2200	200
60192	BTL_TTR02_COL2	0	0	0	None	0	1000	90	90	<$>64154</>	200	0	-575	-97	-18261	btl_ttr02_col	0	0	None	2200	200
60193	BTL_TTR02_COL3	0	0	0	None	0	1000	90	90	<$>64155</>	250	0	-3203	-537	12683	btl_ttr02	0	0	None	2200	200
60194	BTL_TTR02_COL4	0	0	0	None	0	1000	90	90	<$>64156</>	250	0	-903	-19526	-5575	btl_ttr02	0	0	None	2200	200
60201	BTL_TTR03_COL1	0	0	0	None	0	1000	90	90	<$>64157</>	200	0	573	36	8301	btl_ttr03_col	0	0	None	2200	200
60202	BTL_TTR03_COL2	0	0	0	None	0	1000	90	90	<$>64158</>	200	0	270	-7	-19528	btl_ttr03_col	0	0	None	2200	200
60203	BTL_TTR03_COL3	0	0	0	None	0	1000	90	90	<$>64159</>	250	0	7214	-50540	50051	btl_ttr03	0	0	None	2200	200
60204	BTL_TTR03_COL4	0	0	0	None	0	1000	90	90	<$>64160</>	250	0	325	-17838	24946	btl_ttr03	0	0	None	2200	200
60211	BTL_UST01_COL1	0	0	0	None	0	1000	90	90	<$>64161</>	200	0	858	-12300	0	btl_ust01_col	0	0	None	2200	200
60212	BTL_UST01_COL2	0	0	0	None	0	1000	90	90	<$>64162</>	200	0	858	12300	0	btl_ust01_col	0	0	None	2200	200
60213	BTL_UST01_COL3	0	0	0	None	0	1000	90	90	<$>64163</>	250	0	858	0	12300	btl_ust01_col	0	0	None	2200	200
60214	BTL_UST01_COL4	0	0	0	None	0	1000	90	90	<$>64164</>	250	0	858	0	-12300	btl_ust01_col	0	0	None	2200	200
60221	BTL_UST02_COL1	0	0	0	None	0	1000	90	90	<$>64165</>	200	0	573	36	8301	btl_ust02_col	0	0	None	2200	200
60222	BTL_UST02_COL2	0	0	0	None	0	1000	90	90	<$>64166</>	200	0	270	-7	-19528	btl_ust02_col	0	0	None	2200	200
60223	BTL_UST02_COL3	0	0	0	None	0	1000	90	90	<$>64167</>	250	0	-1779	-11225	26583	btl_ust02	0	0	None	2200	200
60224	BTL_UST02_COL4	0	0	0	None	0	1000	90	90	<$>64168</>	250	0	-146	-9777	-17289	btl_ust02	0	0	None	2200	200
61001	BTL_ALQ02_COL_WARP	0	0	0	None	0	1000	90	90	<$>64169</>	200	0	-4022	-15068	-11680	btl_alq02	0	0	None	2200	200
61011	BTL_AUCH02_COL_WARP	0	0	0	None	0	1000	90	90	<$>64170</>	200	0	-4976	-8076	-9398	btl_auch02	0	0	None	2200	200
61021	BTL_AUCH03_COL_WARP	0	0	0	None	0	1000	90	90	<$>64171</>	200	0	608	-645	7759	btl_auch03	0	0	None	2200	200
61031	BTL_BAH04_COL_WARP	0	0	0	None	0	1000	90	90	<$>64172</>	200	0	173	7579	-15869	btl_bah04	0	0	None	2200	200
61041	BTL_COIM01_COL_WARP	0	0	0	None	0	1000	90	90	<$>64173</>	200	0	-3081	9407	-463	btl_coim01	0	0	None	2200	200
61051	BTL_COIM02_COL_WARP	0	0	0	None	0	1000	90	90	<$>64174</>	200	0	2028	-15102	3178	btl_coim02	0	0	None	2200	200
61061	BTL_JAQ02_COL_WARP	0	0	0	None	0	1000	90	90	<$>64175</>	200	0	1434	-8505	-7850	btl_jaq02	0	0	None	2200	200
61071	BTL_JAQ03_COL_WARP	0	0	0	None	0	1000	90	90	<$>64176</>	200	0	-4459	-17523	-9149	btl_jaq03	0	0	None	2200	200
61081	BTL_KTV01_COL_WARP	0	0	0	None	0	1000	90	90	<$>64177</>	200	0	-1217	-23120	-3216	btl_ktv01	0	0	None	2200	200
61091	BTL_KTV03_COL_WARP	0	0	0	None	0	1000	90	90	<$>64178</>	200	0	-7070	3435	25132	btl_ktv03	0	0	None	2200	200
61101	BTL_PTV01_COL_WARP	0	0	0	None	0	1000	90	90	<$>64179</>	200	0	4044	12037	-87601	btl_ptv01	0	0	None	2200	200
61111	BTL_PTV02_COL_WARP	0	0	0	None	0	1000	90	90	<$>64180</>	200	0	-2939	-23646	7382	btl_ptv02	0	0	None	2200	200
61121	BTL_REB02_COL_WARP	0	0	0	None	0	1000	90	90	<$>64181</>	200	0	-6631	2587	8062	btl_reb02	0	0	None	2200	200
61131	BTL_REB03_COL_WARP	0	0	0	None	0	1000	90	90	<$>64182</>	200	0	-1221	27346	15971	btl_reb03	0	0	None	2200	200
61141	BTL_REB04_COL_WARP	0	0	0	None	0	1000	90	90	<$>64183</>	200	0	5128	-10653	33172	btl_reb04	0	0	None	2200	200
61151	BTL_REB05_COL_WARP	0	0	0	None	0	1000	90	90	<$>64184</>	200	0	4225	24019	8027	btl_reb05	0	0	None	2200	200
61161	BTL_TBK01_COL_WARP	0	0	0	None	0	1000	90	90	<$>64185</>	200	0	147	-2408	18025	btl_tbk01	0	0	None	2200	200
61171	BTL_TBK02_COL_WARP	0	0	0	None	0	1000	90	90	<$>64186</>	200	0	494	-546	9606	btl_tbk02	0	0	None	2200	200
61181	BTL_TTR01_COL_WARP	0	0	0	None	0	1000	90	90	<$>64187</>	200	0	-4502	5197	23584	btl_ttr01	0	0	None	2200	200
61191	BTL_TTR02_COL_WARP	0	0	0	None	0	1000	90	90	<$>64188</>	200	0	1357	1382	-7110	btl_ttr02	0	0	None	2200	200
61201	BTL_TTR03_COL_WARP	0	0	0	None	0	1000	90	90	<$>64189</>	200	0	7521	-12254	35556	btl_ttr03	0	0	None	2200	200
61211	BTL_UST01_COL_WARP	0	0	0	None	0	1000	90	90	<$>64190</>	200	0	-2556	16647	-12519	btl_ust01	0	0	None	2200	200
61221	BTL_UST02_COL_WARP	0	0	0	None	0	1000	90	90	<$>64191</>	200	0	1154	9936	2291	btl_ust02	0	0	None	2200	200
70001	viron_basic-btl_viron01	255	-4971	2921	viron_basic	185	1000	90	90	<$>47861</>	200	0	4909	58962	38422	btl_viron01	0	-30	OUTSIDE	2200	200
70002	btl_viron03-btl_viron02	0	0	0	None	0	1000	90	90	None	200	0	-5926	27316	-15383	btl_viron02	0	0	None	2200	200
70003	btl_viron01-viron_basic	4897	58618	39171	btl_viron01	160	1000	90	90	<$>47860</>	200	0	265	-4992	2650	viron_basic	0	0	INSIDE	2200	200
70004	btl_viron01-btl_virion03	-6047	3553	-16353	btl_viron01	0	1000	90	90	<$>47863</>	200	0	-5502	-4579	-15486	btl_viron03	0	0	INSIDE	2200	200
70005	btl_viron02-btl_virion03	-5986	28459	-15601	btl_viron02	280	1000	90	90	<$>47863</>	200	0	-1542	-59944	-18268	btl_viron03	0	0	INSIDE	2200	200
70006	btl_viron03-btl_virion01	-5322	-3827	-16306	btl_viron03	310	1000	90	90	<$>47861</>	200	0	-6501	4163	-15543	btl_viron01	0	0	INSIDE	2200	200
70007	btl_viron02-fld_lucifer	0	0	0	None	0	1000	90	90	<$>47924</>	200	0	0	6025	-16200	fld_lucifer	0	0	INSIDE	2200	200
70008	fld_lucifer-btl_viron02	0	0	0	None	351	1000	90	90	<$>47862</>	200	0	-3936	-28781	21037	btl_viron02	0	0	INSIDE	2200	200
70009	fld_lucifer-dun_lucifer01	0	0	0	None	0	1000	90	90	<$>47864</>	200	0	-75	-28475	26748	dun_lucifer01	0	0	INSIDE	2200	200
70010	dun_lucifer01-fld_lucifer	0	0	0	None	0	1000	90	90	<$>47924</>	200	190	1078	6317	1322	fld_lucifer	0	0	INSIDE	2200	200
70011	dun_lucifer02-dun_lucifer01	0	0	0	None	0	1000	90	90	<$>47864</>	200	180	320	24130	26483	dun_lucifer01	0	0	INSIDE	2200	200
70012	dun_lucifer01-dun_lucifer02	0	0	0	None	0	1000	90	90	<$>47865</>	200	90	-1250	19372	-11462	dun_lucifer02	0	0	INSIDE	2200	200
70013	dun_lucifer01_backdoo1	0	0	0	None	0	1000	90	90	<$>64192</>	200	160	11	-20947	7751	dun_lucifer01	0	0	INSIDE	2200	200
70014	dun_lucifer01_backdoor2	0	0	0	None	0	1000	90	90	<$>64192</>	200	355	0	-35877	-7528	dun_lucifer01	0	0	INSIDE	2200	200
70015	dun_lucifer01_backdoor3	0	0	0	None	0	1000	90	90	<$>64192</>	200	350	-1	-2692	-1558	dun_lucifer01	0	0	INSIDE	2200	200
70016	dun_lucifer01_backdoor4	0	0	0	None	0	1000	90	90	<$>64192</>	200	77	7	5551	-13848	dun_lucifer01	0	0	INSIDE	2200	200
70017	dun_lucifer01_backdoor5	0	0	0	None	0	1000	90	90	<$>64192</>	200	275	7	12148	10498	dun_lucifer01	0	0	INSIDE	2200	200
70018	dun_lucifer01_backdoor6	0	0	0	None	0	1000	90	90	<$>64192</>	200	255	7	1149	10620	dun_lucifer01	0	0	INSIDE	2200	200
70019	backdoor_dun_lucifer01	0	0	0	None	196	1000	90	90	<$>64193</>	200	255	-2096	1962	21133	btl_viron02	0	0	None	2200	200
70020	dun_lucifer02_backdoo1	0	0	0	None	0	1000	90	90	<$>64192</>	200	160	-1215	19382	-11997	dun_lucifer02	0	0	INSIDE	2200	200
70021	btl_lucifer01_backdoor1	0	0	0	None	0	1000	90	90	<$>64194</>	200	160	-1290	976	-26965	btl_lucifer01	0	0	INSIDE	2200	200
70022	btl_lucifer01_backdoor2	0	0	0	None	0	1000	90	90	<$>64194</>	200	160	17	28535	8242	btl_lucifer01	0	0	INSIDE	2200	200
70023	btl_lucifer01_backdoor3	0	0	0	None	0	1000	90	90	<$>64194</>	200	160	17	-28536	8263	btl_lucifer01	0	0	INSIDE	2200	200
70024	btl_lucifer01_backdoor4	0	0	0	None	0	1000	90	90	<$>64194</>	200	160	-745	4958	2617	btl_lucifer01	0	0	INSIDE	2200	200
70025	btl_lucifer01_backdoor5	0	0	0	None	0	1000	90	90	<$>64194</>	200	160	-763	-4989	2797	btl_lucifer01	0	0	INSIDE	2200	200
70026	btl_lucifer02_backdoor1	0	0	0	None	0	1000	90	90	<$>64195</>	200	160	224	8288	9181	btl_lucifer02	0	0	INSIDE	2200	200
70027	btl_lucifer02_backdoor2	0	0	0	None	0	1000	90	90	<$>64195</>	200	160	224	14498	6756	btl_lucifer02	0	0	INSIDE	2200	200
70028	btl_lucifer02_backdoor3	0	0	0	None	0	1000	90	90	<$>64195</>	200	160	224	9364	2604	btl_lucifer02	0	0	INSIDE	2200	200
70029	btl_lucifer02_backdoor4	0	0	0	None	0	1000	90	90	<$>64195</>	200	160	230	-6869	6721	btl_lucifer02	0	0	INSIDE	2200	200
70030	btl_lucifer02_backdoor5	0	0	0	None	0	1000	90	90	<$>64195</>	200	160	229	-12061	2605	btl_lucifer02	0	0	INSIDE	2200	200
70031	btl_lucifer02_backdoor6	0	0	0	None	0	1000	90	90	<$>64195</>	200	160	230	-13081	9204	btl_lucifer02	0	0	INSIDE	2200	200
70032	btl_lucifer02_backdoor7	0	0	0	None	0	1000	90	90	<$>64195</>	200	160	243	-3791	-609	btl_lucifer02	0	0	INSIDE	2200	200
70033	btl_lucifer02_backdoor8	0	0	0	None	0	1000	90	90	<$>64195</>	200	160	244	2404	3009	btl_lucifer02	0	0	INSIDE	2200	200
70034	btl_lucifer02_backdoor9	0	0	0	None	0	1000	90	90	<$>64195</>	200	160	243	2375	-3029	btl_lucifer02	0	0	INSIDE	2200	200
70035	btl_lucifer02_backdoor10	0	0	0	None	0	1000	90	90	<$>64195</>	200	160	233	-1417	-15938	btl_lucifer02	0	0	INSIDE	2200	200
70036	btl_lucifer02_backdoor11	0	0	0	None	0	1000	90	90	<$>64195</>	200	160	234	-2395	-9351	btl_lucifer02	0	0	INSIDE	2200	200
70037	btl_lucifer02_backdoor12	0	0	0	None	0	1000	90	90	<$>64195</>	200	160	233	3783	-11748	btl_lucifer02	0	0	INSIDE	2200	200
70038	fld_lucifer_btl_lucifer01	525	-1500	-2059	fld_lucifer	146	1000	90	90	<$>29591</>	200	0	-1314	-12505	-33596	btl_lucifer01	0	0	INSIDE	2200	200
70039	btl_lucifer01_fld_lucifer	-1314	-13056	-33917	btl_lucifer01	60	1000	90	90	<$>47924</>	200	0	518	-1090	-2546	fld_lucifer	0	0	INSIDE	2200	200
70040	dun_lucifer02_btl_lucifer01	285	-28924	21048	dun_lucifer02	190	1000	90	90	<$>29591</>	200	0	-1304	-1992	-25262	btl_lucifer01	0	0	INSIDE	2200	200
70041	btl_lucifer01_dun_lucifer02	-1290	-2473	-24980	btl_lucifer01	123	1000	90	90	<$>47865</>	200	0	286	-29836	21103	dun_lucifer02	0	0	INSIDE	2200	200
70042	btl_lucifer01_btl_lucifer02	-281	13	18425	btl_lucifer01	180	1000	90	90	<$>64196</>	200	0	-736	-50	-36978	btl_lucifer02	0	0	INSIDE	2200	200
70043	btl_lucifer02_btl_lucifer01	-721	-36	-37640	btl_lucifer02	3	1000	90	90	<$>29591</>	200	0	-281	18	16421	btl_lucifer01	0	0	INSIDE	2200	200
70044	btl_lucifer02_dun_lucifer01	66	553	8	btl_lucifer02	94	1000	90	90	<$>47864</>	200	0	-11	24088	21329	dun_lucifer01	0	0	INSIDE	2200	200
70045	caslucifer01_caslucifer02	0	0	0	None	0	1000	90	90	<$>47953</>	200	132	-173	-5664	-26438	dun_caslucifer02	0	0	INSIDE	2200	200
70046	caslucifer02_caslucifer01	0	0	0	None	0	1000	90	90	<$>47952</>	200	187	1307	38273	15	dun_caslucifer01	0	0	INSIDE	2200	200
70047	caslucifer01_lucifer02	0	0	0	None	0	1000	90	90	<$>64196</>	200	270	-81	-2	29630	btl_lucifer02	0	0	INSIDE	2200	200
70048	lucifer02_caslucifer01	0	0	0	None	0	1000	90	90	<$>47953</>	200	0	66	-3264	-9	dun_caslucifer01	0	0	INSIDE	2200	200
70049	caslucifer01_caslucifer04_1	0	0	0	None	0	1000	90	90	<$>47952</>	200	0	476	-10079	-17990	dun_caslucifer04	0	0	INSIDE	2200	200
70050	caslucifer01_caslucifer04_2	0	0	0	None	0	1000	90	90	<$>47952</>	200	0	476	9970	-17899	dun_caslucifer04	0	0	INSIDE	2200	200
70051	caslucifer04_caslucifer01_1	0	0	0	None	0	1000	90	90	<$>47952</>	200	0	-201	27183	-13750	dun_caslucifer01	0	0	INSIDE	2200	200
70052	caslucifer04_caslucifer02_2	0	0	0	None	0	1000	90	90	<$>47952</>	200	0	-201	29795	11610	dun_caslucifer01	0	0	INSIDE	2200	200
70053	viron_basic_dun_clocklobby	0	0	0	None	87	1000	90	90	<$>155366</>	200	0	16	6	2144	dun_clocklobby	0	0	INSIDE	2200	200
70054	dun_clock_lobby_dun_clock_maze01	0	0	0	None	270	1000	90	90	<$>155367</>	200	0	16	-17007	19170	dun_clock_maze01	0	0	INSIDE	2200	200
70055	dun_clock_lobby_dun_evilroom	0	0	0	None	270	1000	90	90	<$>155368</>	200	0	16	6	19170	dun_evilroom	0	0	INSIDE	2200	200
70056	dun_clock_lobby_viron_basic	0	0	0	None	270	1000	90	90	<$>47860</>	200	0	-12	-1309	-8384	viron_basic	0	0	INSIDE	2200	200
70057	dun_clock_maze01_1	0	0	0	None	0	1000	90	90	<$>155369</>	200	0	0	-16979	19930	dun_clock_maze02	0	0	INSIDE	2200	200
70058	dun_clock_maze02_1	0	0	0	None	0	1000	90	90	<$>155018</>	200	0	0	0	0	dun_evil_raid	0	0	INSIDE	2200	200
70101	viron_basic_bst_basic	0	0	0	None	180	1000	90	90	None	200	0	-98	-6725	-22640	bst_basic	0	0	None	2200	200
70102	office_bst_bst_basic	0	0	0	None	180	1000	90	90	None	200	0	1810	-124	7021	bst_basic	0	0	None	2200	200
70103	bst_pub_bst_basic	0	0	0	None	180	1000	90	90	None	200	0	635	-8249	-14999	bst_basic	0	0	None	2200	200
70104	bst_basic_bst_lab	2341	-19542	-8207	bst_basic	90	1000	90	90	<$>88733</>	200	10	-50	5481	1726	bst_lab	35	0	OUTSIDE	2200	200
70105	bst_lab_bst_basic	-27	6018	1737	bst_lab	270	1000	90	90	<$>81060</>	200	170	2331	-19187	-8175	bst_basic	0	0	OUTSIDE	2200	200
70106	bst_basic_hotel_bst_basic02	0	0	0	None	270	1000	25	-297	<$>89514</>	300	170	1113	16701	-3393	bst_night	0	0	None	2200	200
70107	bst_basic_cafe_bst_basic02	0	0	0	None	270	1000	25	-297	<$>89515</>	300	170	619	17864	-14155	bst_night	0	0	None	2200	200
70108	bst_basic_army_bst_basic02	0	0	0	None	270	1000	25	-297	<$>89516</>	300	350	607	-9818	-18175	bst_night	0	0	None	2200	200
70109	bst_night_fld_bst02	0	0	0	None	79	1000	25	-297	<$>88735</>	300	79	-343	-9	-26336	fld_bst02	0	0	None	2200	200
70110	fld_bst02_bst_night	-338	315	-26938	fld_bst02	0	1000	25	-297	<$>88732</>	300	0	2321	22212	3910	bst_night	0	0	OUTSIDE	2200	200
70111	bst_basic_btl_bst01	0	0	0	None	304	1000	25	-297	<$>93162</>	200	0	-725	-7951	23942	btl_bst01	0	0	OUTSIDE	2200	200
70112	btl_bst01_bst_basic	-724	-8101	24541	btl_bst01	163	1000	25	-297	<$>81060</>	200	0	2353	22421	3959	bst_basic	0	0	OUTSIDE	2200	200
70113	room_kano_bst_basic	0	0	0	None	0	1000	25	-297	<$>81060</>	200	0	562	3561	-9099	bst_basic	0	0	None	2200	200
70114	bst_basic_fld_bst01	0	0	0	None	304	1000	25	-297	<$>88731</>	200	0	89	-102	-24754	fld_bst01	0	0	None	2200	200
70115	fld_bst01_bst_bsic	-338	315	-26938	fld_bst01	0	1000	25	-297	<$>81060</>	300	0	2256	21822	3855	bst_basic	0	0	OUTSIDE	2200	200
70116	btl_bst01_btl_bst02	0	0	0	None	222	1000	25	-297	<$>99488</>	300	0	-72	137	-10531	btl_bst02	0	0	OUTSIDE	2200	200
70117	btl_bst02_btl_bst01	0	0	0	None	340	1000	25	-297	<$>93162</>	300	0	3305	11019	-32114	btl_bst01	0	0	OUTSIDE	2200	200
71001	auch_coim_battle1	0	0	0	None	0	1000	90	90	<$>60</>	180	322	-1088	-197	19910	coim_battle	0	0	OUTSIDE	2200	200
71002	auch_coim_battle2	0	0	0	None	0	1000	90	90	<$>61</>	180	359	374	-8518	3976	coim_battle	0	0	OUTSIDE	2200	200
71003	coim_auch_battle3	0	0	0	None	0	1000	90	90	<$>24724</>	180	90	1607	2820	-12818	auch_battle	0	0	OUTSIDE	2200	200
71004	coim_auch_battle4	0	0	0	None	0	1000	90	90	<$>64197</>	180	216	2255	14771	3815	auch_battle	0	0	OUTSIDE	2200	200
71005	coim_reb_battle5	0	0	0	None	0	1000	90	90	<$>64198</>	180	97	-232	-4625	-17446	reb_battle	0	0	OUTSIDE	2200	200
71006	coim_reb_battle6	0	0	0	None	0	1000	90	90	<$>64199</>	180	175	10	11964	8945	reb_battle	0	0	OUTSIDE	2200	200
71007	reb_auch_battle7	0	0	0	None	0	1000	90	90	<$>62</>	180	200	-1088	8385	10885	coim_battle	0	0	OUTSIDE	2200	200
71008	reb_auch_battle8	0	0	0	None	0	1000	90	90	<$>63</>	180	352	-1084	-2540	13866	coim_battle	0	0	OUTSIDE	2200	200
71009	reb_saferoom_battle	0	0	0	None	0	1000	90	90	<$>3976</>	180	213	260	6431	2896	reb_battle	0	0	OUTSIDE	2200	200
